gene	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000074842.8	MYDGF	38.85985516	0.561921619	0.162227058	3.463797128	0.000532608	0.003028913
ENSG00000176715.17	ACSF3	96.3278832	0.561840511	0.197229317	2.848666304	0.00439029	0.01676649
ENSG00000184270.6	H2AC21	35.23280608	0.561638762	0.179236321	3.133509767	0.001727292	0.007972174
ENSG00000196352.16	CD55	505.3967103	0.561510012	0.160616703	3.495962748	0.000472355	0.002748263
ENSG00000168259.17	DNAJC7	127.8570425	0.561494857	0.088138608	6.370589141	1.88E-10	1.12E-08
ENSG00000128309.17	MPST	41.54536982	0.561456562	0.186898612	3.004070257	0.002663938	0.011340872
ENSG00000134802.18	SLC43A3	32.53917061	0.561047069	0.165952953	3.380759785	0.000722857	0.003881237
ENSG00000263956.7	NBPF11	29.85208532	0.560662647	0.159432844	3.516606943	0.000437101	0.002572842
ENSG00000105669.14	COPE	112.9106848	0.560654601	0.153551387	3.65125064	0.000260966	0.001692804
ENSG00000221963.6	APOL6	545.5352091	0.560622743	0.233667277	2.399235141	0.016429361	0.048182095
ENSG00000135365.16	PHF21A	433.4425161	0.560254006	0.13871801	4.038797883	5.37E-05	0.000460158
ENSG00000182185.18	RAD51B	26.60149188	0.559423439	0.188829189	2.962589853	0.003050628	0.01257582
ENSG00000137767.14	SQOR	69.93234806	0.559132243	0.197320534	2.83362421	0.004602342	0.017425444
ENSG00000106346.11	USP42	72.74790796	0.558604515	0.162382791	3.440047508	0.000581612	0.003255137
ENSG00000182979.18	MTA1	72.01004622	0.558533732	0.209845836	2.661638388	0.007776137	0.026505716
ENSG00000239521.9	CASTOR3	34.50104161	0.558373643	0.152233628	3.667873196	0.000244576	0.00160418
ENSG00000120913.23	PDLIM2	118.20718	0.558006805	0.193223744	2.887879062	0.00387849	0.015164787
ENSG00000162664.17	ZNF326	61.61598006	0.556251583	0.133291289	4.173202816	3.00E-05	0.000282815
ENSG00000256053.9	COA8	13.98219042	0.555704629	0.219932939	2.526700327	0.01151397	0.036297842
ENSG00000173276.14	ZBTB21	65.70540568	0.555621307	0.174923082	3.176375023	0.00149128	0.007069533
ENSG00000150991.15	UBC	1851.090021	0.554852126	0.10722467	5.174668528	2.28E-07	4.92E-06
ENSG00000100368.14	CSF2RB	1148.182883	0.554609055	0.224510851	2.470299552	0.013499995	0.041254045
ENSG00000204310.13	AGPAT1	175.6319323	0.554545875	0.193298583	2.868856388	0.004119588	0.015954984
ENSG00000170340.11	B3GNT2	71.63741187	0.554496551	0.125165379	4.430111247	9.42E-06	0.000109001
ENSG00000188848.16	BEND4	10.59141912	0.554479037	0.226164172	2.451666113	0.014219654	0.042923527
ENSG00000111885.7	MAN1A1	394.2193856	0.554148124	0.14796426	3.745148491	0.000180287	0.001253573
ENSG00000175611.12	LINC00476	17.99119661	0.554131734	0.196242218	2.823713165	0.004747085	0.017880377
ENSG00000086062.13	B4GALT1	354.7961452	0.553994631	0.11642069	4.758558223	1.95E-06	2.97E-05
ENSG00000142655.13	PEX14	26.07977928	0.553461375	0.147478177	3.752835748	0.000174845	0.001222359
ENSG00000132669.14	RIN2	65.07323801	0.553286458	0.180519517	3.06496754	0.002176936	0.009617357
ENSG00000149577.16	SIDT2	151.3088121	0.552817203	0.138796767	3.98292564	6.81E-05	0.00055733
ENSG00000105063.19	PPP6R1	718.0146913	0.552481422	0.186828501	2.957158139	0.003104888	0.012743675
ENSG00000100056.12	ESS2	46.76249182	0.552027336	0.170773457	3.232512503	0.001227068	0.006007652
ENSG00000214212.9	C19orf38	89.76071907	0.551738864	0.147960321	3.728965028	0.000192268	0.0013219
ENSG00000074657.14	ZNF532	29.6265017	0.551290482	0.198502988	2.777240223	0.005482264	0.020067988
ENSG00000137449.17	CPEB2	138.3611647	0.551270384	0.186973666	2.948385165	0.003194388	0.013035208
ENSG00000204564.12	C6orf136	19.07469616	0.5502332	0.212266718	2.592178388	0.009537031	0.031168138
ENSG00000166825.15	ANPEP	554.8319574	0.550026166	0.18965831	2.900089985	0.003730555	0.014725053
ENSG00000172354.10	GNB2	599.6457158	0.549841959	0.166996044	3.292544825	0.000992851	0.005028377
ENSG00000100664.11	EIF5	560.9020231	0.549759862	0.146411621	3.754892245	0.000173416	0.001214773
ENSG00000168961.17	LGALS9	185.4930534	0.549461503	0.170775921	3.217441318	0.001293395	0.006282267
ENSG00000135541.22	AHI1	30.4190539	0.548836802	0.220071023	2.493907628	0.012634542	0.039108895
ENSG00000141959.17	PFKL	251.3839353	0.548553737	0.213127764	2.573825802	0.01005809	0.03240583
ENSG00000197903.8	H2BC12	203.1460191	0.548492789	0.192860368	2.843989125	0.004455257	0.016954961
ENSG00000088448.14	ANKRD10	193.2608262	0.548257322	0.125475993	4.369420059	1.25E-05	0.000137914
ENSG00000111676.15	ATN1	56.3924904	0.547677149	0.204083077	2.683599038	0.00728344	0.025092935
ENSG00000169919.17	GUSB	88.38330087	0.547210909	0.146228009	3.742175742	0.000182434	0.001267251
ENSG00000182095.15	TNRC18	839.6578266	0.547074369	0.191136099	2.862224202	0.004206792	0.016210448
ENSG00000125384.7	PTGER2	78.10461619	0.546501619	0.171485346	3.186870664	0.001438211	0.006851208
ENSG00000105726.17	ATP13A1	125.6249988	0.546471757	0.143140798	3.817721874	0.00013469	0.000990695
ENSG00000165879.9	FRAT1	215.5812723	0.546206824	0.224951162	2.428112928	0.015177617	0.045063538
ENSG00000142327.13	RNPEPL1	388.7021454	0.545844421	0.203826878	2.677980585	0.007406751	0.025437054
ENSG00000116691.11	MIIP	88.94843492	0.545699758	0.193880438	2.814619999	0.004883494	0.018285273
ENSG00000010072.16	SPRTN	34.92879198	0.545169803	0.168513178	3.235176083	0.001215677	0.005956017
ENSG00000056558.11	TRAF1	70.69411111	0.54474862	0.19945332	2.731208584	0.006310252	0.022429919
ENSG00000104972.16	LILRB1	127.2519822	0.544690712	0.153605072	3.546046387	0.000391057	0.002344849
ENSG00000114354.15	TFG	119.0763147	0.544362881	0.149794434	3.634066134	0.000278989	0.001789775
ENSG00000000419.14	DPM1	71.86733724	0.544195823	0.136375204	3.990430872	6.60E-05	0.00054214
ENSG00000132600.17	PRMT7	47.55406527	0.54388411	0.221051584	2.46043978	0.013876686	0.042050112
ENSG00000176978.14	DPP7	105.9990434	0.543430959	0.224009703	2.42592598	0.015269384	0.045278857
ENSG00000269713.7	NBPF9	33.70922602	0.54285702	0.167660413	3.237836588	0.001204398	0.005913069
ENSG00000121073.15	SLC35B1	39.52542001	0.542732471	0.140972498	3.849917387	0.000118158	0.000889017
ENSG00000166503.9	HDGFL3	17.73409595	0.542435185	0.193119792	2.808801622	0.004972628	0.018538996
ENSG00000146828.18	SLC12A9	298.4087633	0.541960129	0.217627858	2.490306773	0.012763288	0.039432896
ENSG00000142687.18	KIAA0319L	212.4303	0.541604838	0.132781309	4.078923779	4.52E-05	0.000399642
ENSG00000153944.12	MSI2	155.0004277	0.54159451	0.140585535	3.852419873	0.000116956	0.000882787
ENSG00000184922.14	FMNL1	1511.421996	0.541563834	0.141104308	3.838038969	0.000124021	0.0009272
ENSG00000139531.13	SUOX	13.30325222	0.541440889	0.174277917	3.106767053	0.001891454	0.008573497
ENSG00000167632.18	TRAPPC9	176.2880949	0.540881411	0.118562909	4.561978239	5.07E-06	6.55E-05
ENSG00000177030.18	DEAF1	52.16137334	0.540769726	0.162874849	3.320154893	0.000899675	0.00463972
ENSG00000106683.15	LIMK1	86.82935977	0.54046942	0.166850313	3.239247258	0.001198456	0.005885947
ENSG00000111011.18	RSRC2	161.2599462	0.540312398	0.135944286	3.974513478	7.05E-05	0.0005744
ENSG00000132199.20	ENOSF1	33.47186265	0.539359981	0.225882324	2.387791888	0.016949937	0.049440772
ENSG00000175550.8	DRAP1	103.0915242	0.538996265	0.175796142	3.066030113	0.002169215	0.009594507
ENSG00000081760.17	AACS	22.30608133	0.538800578	0.201831265	2.66955954	0.007595081	0.025969735
ENSG00000231925.12	TAPBP	1052.122642	0.538710009	0.157002106	3.431227925	0.000600856	0.003340321
ENSG00000175467.15	SART1	132.0657992	0.538418013	0.203933445	2.640165341	0.008286559	0.027834146
ENSG00000267080.6	ASB16-AS1	22.7527537	0.538253356	0.158289009	3.400446817	0.000672758	0.003659338
ENSG00000129465.16	RIPK3	40.501526	0.537977865	0.154891819	3.473249055	0.000514198	0.002940804
ENSG00000166987.15	MBD6	237.1740684	0.537935236	0.193351125	2.782167602	0.005399715	0.019817177
ENSG00000105732.13	ZNF574	42.02239682	0.537869693	0.207550448	2.591513046	0.009555492	0.031214017
ENSG00000121578.13	B4GALT4	35.80615441	0.537821573	0.173451212	3.100708067	0.001930585	0.00871449
ENSG00000134243.12	SORT1	249.1043649	0.537724609	0.158060171	3.402024712	0.000668886	0.003643233
ENSG00000131323.16	TRAF3	126.8107253	0.536928012	0.143537957	3.740669168	0.000183531	0.001272992
ENSG00000147408.14	CSGALNACT1	107.1072429	0.536907582	0.163821079	3.277402301	0.00104767	0.005256971
ENSG00000160753.16	RUSC1	17.87435355	0.536895519	0.204882749	2.620501338	0.008780059	0.029180722
ENSG00000107175.12	CREB3	28.62861933	0.53672831	0.185398446	2.894998971	0.003791598	0.014911787
ENSG00000172890.13	NADSYN1	179.5870359	0.53667534	0.123165801	4.357340551	1.32E-05	0.000144164
ENSG00000198841.4	KTI12	6.139915014	0.536619112	0.219091116	2.449296538	0.014313555	0.04308719
ENSG00000105771.14	SMG9	37.67356618	0.536396636	0.199999023	2.68199628	0.007318427	0.025182741
ENSG00000133195.11	SLC39A11	48.38126971	0.535893453	0.134379106	3.987922443	6.67E-05	0.000547311
ENSG00000126524.10	SBDS	124.9563155	0.535637658	0.175129139	3.058529615	0.002224261	0.009786609
ENSG00000136286.16	MYO1G	497.7745973	0.53526188	0.136526718	3.920565059	8.83E-05	0.000698953
ENSG00000140563.15	MCTP2	480.9087038	0.534491413	0.223604341	2.390344534	0.016832574	0.049150141
ENSG00000103496.15	STX4	79.69603942	0.53416321	0.172585427	3.095065553	0.001967694	0.008856506
ENSG00000033327.13	GAB2	376.6503666	0.534025329	0.186123239	2.869202858	0.004115078	0.015949402
ENSG00000086015.22	MAST2	24.79039572	0.534004408	0.143465591	3.722177587	0.000197512	0.001348906
ENSG00000173120.15	KDM2A	703.1646267	0.533587648	0.117825421	4.52862927	5.94E-06	7.46E-05
ENSG00000235863.4	B3GALT4	48.12816292	0.533576314	0.142215612	3.751882836	0.000175511	0.001225801
ENSG00000171700.14	RGS19	249.2852596	0.5332351	0.149128262	3.575681041	0.000349317	0.002138167
ENSG00000102882.12	MAPK3	124.1270096	0.533173041	0.145564021	3.662807859	0.000249466	0.001630944
ENSG00000064999.15	ANKS1A	100.5943949	0.532322536	0.122028439	4.362282596	1.29E-05	0.000141493
ENSG00000112343.11	TRIM38	362.0823408	0.531932553	0.179317547	2.966427788	0.003012811	0.012456306
ENSG00000174428.18	GTF2IRD2B	20.29252799	0.531514316	0.214175248	2.481679468	0.013076484	0.040212326
ENSG00000007237.19	GAS7	428.4776666	0.531033784	0.161661413	3.284851798	0.00102036	0.005149226
ENSG00000160392.14	C19orf47	20.09199594	0.530347741	0.215039104	2.466285115	0.013652262	0.041593281
ENSG00000188404.10	SELL	1658.3056	0.530134917	0.211869247	2.502179646	0.012343128	0.038375164
ENSG00000035720.8	STAP1	21.91154214	0.529754646	0.208280744	2.543464343	0.010975926	0.034893062
ENSG00000146918.20	NCAPG2	32.68341448	0.52968372	0.196301042	2.698323531	0.006968968	0.024240583
ENSG00000178057.15	NDUFAF3	86.08015215	0.529262817	0.181638675	2.913822282	0.003570331	0.014238206
ENSG00000221978.12	CCNL2	187.3895045	0.528873299	0.15292908	3.458291254	0.000543613	0.00307416
ENSG00000038382.20	TRIO	183.4092393	0.52870955	0.135230131	3.909702258	9.24E-05	0.000725858
ENSG00000204536.14	CCHCR1	19.22796483	0.528632367	0.182441983	2.897536841	0.003761056	0.014821673
ENSG00000106105.15	GARS1	130.9159964	0.528235209	0.105629265	5.00084148	5.71E-07	1.06E-05
ENSG00000101150.18	TPD52L2	247.0633932	0.527924169	0.138275228	3.817922985	0.00013458	0.000990404
ENSG00000131381.12	RBSN	77.06024564	0.527721296	0.102817168	5.132618467	2.86E-07	5.91E-06
ENSG00000058091.17	CDK14	83.65496428	0.527289388	0.164357027	3.208194977	0.001335709	0.006450405
ENSG00000175482.9	POLD4	26.06163973	0.527160657	0.167722915	3.143044923	0.001672002	0.007783742
ENSG00000101544.9	ADNP2	75.71905356	0.527071495	0.142694864	3.693696335	0.000221018	0.001477114
ENSG00000197070.14	ARRDC1	68.86916212	0.526430965	0.200687459	2.623138333	0.008712389	0.028996786
ENSG00000115459.18	ELMOD3	33.94442402	0.526035735	0.145640069	3.611888822	0.000303975	0.001912035
ENSG00000115275.14	MOGS	78.01415552	0.525832317	0.168389726	3.122710206	0.001791941	0.008182868
ENSG00000101255.12	TRIB3	16.2320957	0.525392347	0.212784821	2.46912512	0.013544385	0.041318132
ENSG00000068650.19	ATP11A	469.4458796	0.525169299	0.123501674	4.252325346	2.12E-05	0.00021239
ENSG00000109065.12	NAT9	26.01820173	0.524551307	0.185481247	2.828055748	0.004683165	0.017678239
ENSG00000061273.18	HDAC7	331.6042469	0.524467893	0.172508731	3.040239707	0.002363899	0.01029193
ENSG00000100441.10	KHNYN	337.4322687	0.524458937	0.139453285	3.760821673	0.000169356	0.001191062
ENSG00000103202.13	NME4	65.61059961	0.523818807	0.206328083	2.538766405	0.011124407	0.035301485
ENSG00000077454.16	LRCH4	136.8047856	0.522578582	0.176178316	2.966191268	0.003015129	0.012462239
ENSG00000068745.15	IP6K2	79.50449711	0.522162183	0.120363043	4.338226839	1.44E-05	0.000154766
ENSG00000096070.19	BRPF3	135.9650614	0.521724154	0.129910401	4.016030674	5.92E-05	0.000496977
ENSG00000144535.20	DIS3L2	63.65608371	0.521608517	0.173006249	3.014969228	0.002570053	0.01100999
ENSG00000142867.14	BCL10	80.25011159	0.521556544	0.134798861	3.869146523	0.000109217	0.000832396
ENSG00000102901.13	CENPT	52.14485769	0.521485949	0.176082231	2.961604616	0.003060405	0.012601405
ENSG00000115204.15	MPV17	31.24409735	0.519983989	0.143098733	3.633742782	0.000279339	0.001789775
ENSG00000125746.18	EML2	39.90186557	0.519606935	0.150274314	3.457722889	0.000544761	0.003078185
ENSG00000205356.10	TECPR1	219.3215249	0.519519099	0.191411574	2.714146743	0.006644673	0.023359789
ENSG00000123146.20	ADGRE5	1332.552101	0.51942822	0.17629326	2.946387284	0.003215096	0.013093213
ENSG00000149923.14	PPP4C	159.0182298	0.518988578	0.143540327	3.615629065	0.000299619	0.001894961
ENSG00000183955.13	KMT5A	66.65514666	0.518166774	0.126942512	4.081901069	4.47E-05	0.000395546
ENSG00000167775.11	CD320	17.52731353	0.517518307	0.195727428	2.644076579	0.008191412	0.027594698
ENSG00000100280.17	AP1B1	233.8179262	0.517004258	0.136963673	3.774754608	0.000160165	0.001138335
ENSG00000184220.12	CMSS1	15.37702963	0.516931788	0.207073013	2.496374501	0.012547006	0.038897647
ENSG00000132256.20	TRIM5	61.30221606	0.51688579	0.211927064	2.438979618	0.014728799	0.043999364
ENSG00000132017.10	DCAF15	90.29986169	0.516784927	0.167079147	3.093054612	0.001981077	0.008906895
ENSG00000139718.11	SETD1B	468.2693453	0.516775164	0.204252207	2.53008363	0.011403534	0.035993042
ENSG00000116350.17	SRSF4	210.6343115	0.51648968	0.068345962	7.556988995	4.13E-14	6.54E-12
ENSG00000102858.13	MGRN1	336.932874	0.516363964	0.188511034	2.739171034	0.006159432	0.022026953
ENSG00000182606.17	TRAK1	200.7982567	0.515088201	0.139964545	3.680133435	0.000233112	0.001539717
ENSG00000104915.15	STX10	129.8792653	0.514565002	0.166991622	3.081382137	0.00206042	0.009200516
ENSG00000159692.16	CTBP1	306.5125199	0.514354542	0.181747133	2.830055874	0.004653988	0.017583253
ENSG00000170873.19	MTSS1	190.7582168	0.513655238	0.149022762	3.446824047	0.000567218	0.003182146
ENSG00000015475.19	BID	159.8985308	0.512948422	0.159083932	3.224388636	0.001262419	0.006152987
ENSG00000101247.18	NDUFAF5	15.31914128	0.512668075	0.206544987	2.482113374	0.013060571	0.040189659
ENSG00000106617.15	PRKAG2	107.6920116	0.51244546	0.118637048	4.319438715	1.56E-05	0.00016566
ENSG00000076641.4	PAG1	486.1331543	0.512389108	0.121438943	4.219314616	2.45E-05	0.000239531
ENSG00000180233.11	ZNRF2	93.80729324	0.512389096	0.154197043	3.322950209	0.000890708	0.004610539
ENSG00000135956.9	TMEM127	407.0366182	0.511780895	0.13397278	3.820036395	0.000133432	0.000983352
ENSG00000198952.8	SMG5	164.3973734	0.511702867	0.13945881	3.66920431	0.000243307	0.001598079
ENSG00000266028.8	SRGAP2	147.7362157	0.511390399	0.143271799	3.569372368	0.000357838	0.002181804
ENSG00000108039.18	XPNPEP1	102.6143447	0.51078784	0.140448868	3.636824194	0.00027602	0.001775763
ENSG00000104957.14	CCDC130	45.67053074	0.510452043	0.191415489	2.666722776	0.007659482	0.026164955
ENSG00000015133.19	CCDC88C	426.3418099	0.510360175	0.174353738	2.927153622	0.003420799	0.01374063
ENSG00000184164.15	CRELD2	35.27943017	0.51018385	0.185485444	2.750533087	0.005949838	0.021434907
ENSG00000203814.6	H2BC18	117.4477531	0.510073946	0.185312577	2.752505817	0.00591411	0.021322518
ENSG00000184988.8	TMEM106A	36.31461706	0.509758819	0.170014513	2.998325323	0.002714677	0.011510264
ENSG00000113716.13	HMGXB3	80.65051467	0.509306884	0.141034102	3.61123216	0.000304746	0.001916029
ENSG00000141503.17	MINK1	317.2660491	0.509108182	0.16494009	3.086624869	0.002024429	0.009066451
ENSG00000119688.21	ABCD4	46.27739106	0.509023122	0.179348955	2.838171661	0.004537277	0.017211414
ENSG00000109118.14	PHF12	305.536001	0.508900963	0.127356534	3.995876372	6.45E-05	0.000532808
ENSG00000151239.14	TWF1	56.82987791	0.508723725	0.170094498	2.990829993	0.002782203	0.011743661
ENSG00000198089.16	SFI1	154.8691991	0.508644113	0.19408843	2.620682302	0.0087754	0.029174104
ENSG00000104907.13	TRMT1	39.00731127	0.508327544	0.206346413	2.463466824	0.013760063	0.041795414
ENSG00000047578.13	KATNIP	83.03497634	0.508257578	0.133715099	3.801048509	0.000144085	0.001048871
ENSG00000106348.18	IMPDH1	344.0727049	0.508081388	0.207411156	2.449633844	0.014300155	0.043077424
ENSG00000146063.20	TRIM41	73.37706351	0.508010934	0.146647865	3.464155002	0.0005319	0.003028547
ENSG00000141524.17	TMC6	472.5041406	0.507786663	0.207446107	2.447800399	0.014373125	0.043248064
ENSG00000128245.15	YWHAH	211.4392181	0.507525055	0.198419025	2.557844717	0.010532311	0.033702918
ENSG00000143878.10	RHOB	260.6121735	0.507154552	0.192343745	2.636709361	0.008371452	0.028036492
ENSG00000102921.8	N4BP1	310.228156	0.507128144	0.175842127	2.883996874	0.003926627	0.015331766
ENSG00000196396.10	PTPN1	209.8211594	0.506838681	0.09969697	5.083792232	3.70E-07	7.37E-06
ENSG00000177663.14	IL17RA	1282.392586	0.506583635	0.188626884	2.685638576	0.007239135	0.02498909
ENSG00000128294.16	TPST2	251.9582085	0.506553285	0.133451768	3.795777994	0.000147181	0.001065365
ENSG00000067066.17	SP100	764.9970371	0.506349855	0.165325286	3.062749012	0.002193139	0.009676824
ENSG00000100055.21	CYTH4	721.0610398	0.50618015	0.186644618	2.71199971	0.006687865	0.023464881
ENSG00000105518.14	TMEM205	23.8533225	0.506092023	0.204161733	2.478877975	0.013179639	0.040485441
ENSG00000106404.14	CLDN15	27.59570791	0.505949319	0.185825954	2.722705348	0.006474978	0.022907523
ENSG00000168397.17	ATG4B	89.05127759	0.505583985	0.15829116	3.194012767	0.001403099	0.006726387
ENSG00000157617.17	C2CD2	17.81922497	0.505329169	0.183513477	2.753635196	0.005893742	0.021259947
ENSG00000130714.19	POMT1	33.90399883	0.505173937	0.20738433	2.435931084	0.014853514	0.044296926
ENSG00000179335.20	CLK3	303.4277137	0.504188391	0.14161242	3.560340201	0.000370375	0.002238903
ENSG00000122390.19	NAA60	87.22414117	0.503866266	0.124690523	4.04093475	5.32E-05	0.000457372
ENSG00000186283.14	TOR3A	55.51918119	0.503710963	0.136470769	3.690980623	0.000223391	0.001490859
ENSG00000197324.9	LRP10	1422.524376	0.503449772	0.167868587	2.999070776	0.002708044	0.011488363
ENSG00000171161.13	ZNF672	91.44259766	0.503411037	0.132691174	3.793854713	0.000148326	0.001069815
ENSG00000138760.11	SCARB2	114.475936	0.50336524	0.133733513	3.763942414	0.000167255	0.001180115
ENSG00000109046.15	WSB1	329.0379951	0.503150538	0.163645475	3.074637646	0.002107584	0.009360843
ENSG00000108639.8	SYNGR2	145.5970958	0.502406752	0.123484531	4.068580487	4.73E-05	0.000414944
ENSG00000140521.17	POLG	184.2576722	0.501928241	0.154674161	3.245068451	0.001174224	0.005795165
ENSG00000168924.15	LETM1	83.47321919	0.501664332	0.18115003	2.769330658	0.00561716	0.020471523
ENSG00000161011.20	SQSTM1	611.2079743	0.501063443	0.173230511	2.892466466	0.0038223	0.014991849
ENSG00000141026.6	MED9	15.83949639	0.500741741	0.160200617	3.125716673	0.001773724	0.008131077
ENSG00000169231.13	THBS3	34.84040297	0.500683487	0.182686592	2.740669036	0.006131423	0.021945858
ENSG00000135317.14	SNX14	80.90696593	0.499594488	0.160157758	3.119389877	0.00181226	0.008264959
ENSG00000213719.8	CLIC1	593.8245542	0.499453685	0.119240366	4.188629263	2.81E-05	0.000267655
ENSG00000006534.16	ALDH3B1	86.62936184	0.49941476	0.17241004	2.896668654	0.003771479	0.014857499
ENSG00000137802.14	MAPKBP1	60.40035043	0.499341409	0.169884533	2.939298829	0.003289557	0.0133324
ENSG00000176182.6	MYPOP	16.80494848	0.499239038	0.187547206	2.661938017	0.007769218	0.026488531
ENSG00000257923.12	CUX1	494.4859191	0.499185926	0.12359459	4.038897859	5.37E-05	0.000460158
ENSG00000188827.11	SLX4	50.40099557	0.499174958	0.136429868	3.658839257	0.00025336	0.001651052
ENSG00000183255.12	PTTG1IP	360.6072071	0.499024039	0.135026943	3.695736773	0.00021925	0.001469475
ENSG00000130713.16	EXOSC2	34.5813514	0.49896699	0.172385576	2.894482246	0.003797844	0.014919723
ENSG00000108175.18	ZMIZ1	366.5123242	0.498756751	0.146658136	3.400812023	0.00067186	0.003655862
ENSG00000132323.9	ILKAP	108.4469684	0.497930357	0.160746159	3.097619011	0.00195082	0.008788966
ENSG00000100365.16	NCF4	330.1172842	0.497891418	0.205156367	2.426887483	0.015228978	0.045168528
ENSG00000197879.17	MYO1C	60.27867898	0.497765796	0.188428982	2.64166261	0.008250019	0.027759004
ENSG00000100417.12	PMM1	17.34302196	0.497278723	0.168199123	2.956488201	0.003111641	0.012763969
ENSG00000061936.10	SFSWAP	129.5361539	0.496891907	0.113896284	4.362670057	1.28E-05	0.000141353
ENSG00000155846.17	PPARGC1B	43.10252743	0.496754521	0.132602782	3.746184764	0.000179544	0.001249024
ENSG00000111224.14	PARP11	70.19439236	0.496648641	0.186470907	2.663410873	0.00773529	0.026404745
ENSG00000083444.17	PLOD1	91.39776384	0.496548154	0.158493654	3.132921358	0.001730758	0.007973123
ENSG00000168495.13	POLR3D	34.18789752	0.49645005	0.166031533	2.990094951	0.002788907	0.011766922
ENSG00000105443.15	CYTH2	67.24602362	0.496181405	0.158370846	3.133035	0.001730088	0.007972639
ENSG00000033100.16	CHPF2	160.3530677	0.496028383	0.108171777	4.585561917	4.53E-06	5.95E-05
ENSG00000135299.17	ANKRD6	13.79213813	0.495858366	0.192255433	2.579164389	0.009903964	0.032040902
ENSG00000100941.9	PNN	154.4525046	0.495710359	0.135385035	3.661485635	0.000250757	0.001637869
ENSG00000130479.11	MAP1S	99.23610373	0.495679385	0.162623075	3.048026145	0.002303499	0.01005999
ENSG00000204344.15	STK19	16.30884614	0.495504206	0.206250235	2.402441904	0.016286021	0.047821342
ENSG00000182944.18	EWSR1	363.1477819	0.494710432	0.077843621	6.355182681	2.08E-10	1.21E-08
ENSG00000164715.6	LMTK2	232.2194001	0.494666916	0.150148369	3.294520732	0.000985897	0.005000335
ENSG00000132694.19	ARHGEF11	232.3453895	0.494099505	0.153612119	3.216539864	0.001297465	0.006293374
ENSG00000148331.12	ASB6	62.87182331	0.493584995	0.168837229	2.923436961	0.003461903	0.013884645
ENSG00000108829.10	LRRC59	101.8815161	0.493495971	0.125773501	3.923687967	8.72E-05	0.000691894
ENSG00000159314.11	ARHGAP27	578.9989288	0.493348669	0.177079663	2.786026691	0.005335848	0.019633861
ENSG00000177646.20	ACAD9	55.36754418	0.493215012	0.188247784	2.620030909	0.00879218	0.029207253
ENSG00000168476.12	REEP4	61.56809959	0.492198105	0.180030443	2.733971519	0.006257546	0.022286829
ENSG00000214655.11	ZSWIM8	262.37745	0.492112598	0.143207834	3.436352491	0.000589603	0.003286829
ENSG00000120539.15	MASTL	67.32706801	0.491845055	0.172361814	2.853561607	0.004323214	0.016559612
ENSG00000137409.20	MTCH1	210.1520859	0.491182456	0.133101195	3.690293348	0.000223996	0.001492775
ENSG00000069424.15	KCNAB2	427.4916287	0.490886038	0.142845456	3.436483387	0.000589318	0.003286539
ENSG00000140854.13	KATNB1	49.3933382	0.490168102	0.157809587	3.10607303	0.001895899	0.00858813
ENSG00000101017.14	CD40	27.50052668	0.490101391	0.186065301	2.634028963	0.008437829	0.028216052
ENSG00000160255.18	ITGB2	2589.926004	0.489326811	0.140152091	3.491398585	0.000480499	0.002787604
ENSG00000179134.15	SAMD4B	124.5870667	0.489259857	0.144022631	3.397103999	0.000681031	0.003690115
ENSG00000157020.18	SEC13	73.44805594	0.489153134	0.108081118	4.525796389	6.02E-06	7.55E-05
ENSG00000204267.16	TAP2	114.7383354	0.488497742	0.155406023	3.143364279	0.001670178	0.007780386
ENSG00000155926.14	SLA	487.0557541	0.488382822	0.193380097	2.525507176	0.011553142	0.036356024
ENSG00000139722.7	VPS37B	140.650725	0.488215536	0.128772991	3.791288323	0.000149868	0.001078361
ENSG00000270170.2	NCBP2AS2	24.72388595	0.488022113	0.171409615	2.847110486	0.004411805	0.016834989
ENSG00000076003.5	MCM6	56.61257824	0.487268196	0.15220182	3.201461027	0.001367326	0.006591463
ENSG00000162300.13	ZFPL1	35.17957887	0.487005697	0.145075617	3.356909375	0.000788189	0.004174594
ENSG00000068028.18	RASSF1	97.99116559	0.486750699	0.195766029	2.486390007	0.012904645	0.039805304
ENSG00000183741.12	CBX6	252.2283966	0.486411236	0.184222117	2.640352009	0.008281996	0.027831818
ENSG00000140829.12	DHX38	123.8804074	0.486018566	0.138010091	3.52161615	0.000428925	0.002534229
ENSG00000245848.3	CEBPA	106.3488984	0.485764989	0.203280818	2.389625311	0.016865569	0.049226119
ENSG00000089693.11	MLF2	171.9040797	0.485751502	0.131627152	3.690359443	0.000223937	0.001492775
ENSG00000154803.13	FLCN	101.3380899	0.485619695	0.150894766	3.218267333	0.001289676	0.006268516
ENSG00000126254.12	RBM42	82.06203417	0.484985746	0.185947748	2.608182956	0.009102429	0.030046956
ENSG00000198382.9	UVRAG	160.6674726	0.484672409	0.131494925	3.685863978	0.000227928	0.001511676
ENSG00000185917.14	SETD4	18.05196651	0.483912796	0.187235788	2.58451016	0.009751743	0.031679138
ENSG00000068383.19	INPP5A	83.68528892	0.483708762	0.152421052	3.173503632	0.00150611	0.007136202
ENSG00000106462.12	EZH2	148.247012	0.483516154	0.191018922	2.531247428	0.011365764	0.035913983
ENSG00000184602.6	SNN	669.8659724	0.482898832	0.191876386	2.516718411	0.011845346	0.037105427
